"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Mauritius","MUS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","2180096679.53106","2322841105.09064","2411824643.50012","2496637078.06744","2245443967.9466","2377528906.33552","2508223475.49915","2517849919.57754","2636148220.82606","2819478501.97847","3094153037.12616","3369255415.93678","3598073234.08212","3758732551.08468","4028862765.4688","4207560808.3823","4481586562.00904","4709343611.27396","4904128792.60953","5114404916.35331","5400189879.46706","5707324460.80717","6053869786.88366","6211932229.68292","6721484096.21563","6946488512.70154","7058668650.8395","7476926213.96918","7800678604.8514","7939339024.22559","8325631104.68563","8802441342.01384","9276625562.3588","9584152841.68915","10003670690.3497","10411574171.5084","10775575125.3493","11137678209.4982","11554737009.3588","11965285103.5188","12424504684.6247","12898394192.8271","13383363248.102","13858577619.8509",
"Malawi","MWI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","872749541.986102","939424097.279029","945702876.732628","932547407.179505","957363456.704147","1087722788.7913","1231835576.1672","1321532298.86761","1296118186.52412","1372360522.89006","1378938219.12501","1602582191.64883","1702444681.15787","1741612171.70687","1866589627.5219","1980205649.4029","2079171005.80982","2181425288.08194","2394006666.36985","2499250879.9781","2509416493.28479","2376665369.09906","2436164088.91949","2526757943.393","2662199852.87736","2783888536.99363","2777908674.32139","2823056334.54651","2912753057.24692","2951920547.79592","3119952558.5982","3392331649.9066","3143572711.7413","3448242757.66563","3095136432.65485","3612916160.69726","3877261729.44187","4024303743.78599","4181060581.43344","4308260071.48804","4376161603.65002","4158449146.00426","4229142782.05316","4470442420.49297","4712762648.79222","4866809938.68561","5095550005.41576","5584722806.06858","6011380928.01556","6512015360.82591","6959655570.89098","7297481087.69745","7435096950.09592","7821721991.37864","8267560145.18226","8499051829.16497","8710171729.46181","9058581256.68248","9345738574.42425","9754076227.77515",
"Malaysia","MYS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","11043462325.71","11882543930.5131","12645525594.6301","13573555872.9668","14300957697.6848","15399966772.3369","16603737673.0734","17244168158.32","18619906969.9662","19530147388.2784","20699327206.1596","22776434433.6269","24914787451.2892","27830087064.5669","30145177933.9345","30386661335.2744","33900419812.7423","36528739151.9637","38959322082.842","42601668036.9521","45772010379.2793","48949551033.7687","51858697477.6361","55101022941.5859","59377848696.2852","58769077153.4186","59498163342.4259","62587267590.3503","68807014796.8995","75040655705.3245","81800713540.3902","89608973996.1033","97570837054.8206","107225416091.681","117103066235.138","128613226384.05","141478022462.092","151838092821.984","140663697157.407","149297089128.661","162523121435.76","163364463523.414","172171422649.637","182137564220.214","194492752460.562","204863376680.625","216304682964.84","229929251895.757","241038904255.161","237390711222.558","255016609232.871","268516966238.238","283214119384.483","296507404301.652","314317779626.115","330321318798.887","345019810725.684","364830260261.744","382129075415.169","398676099010.027",
"North America","NAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3499060421286.43","3579571238166.82","3797901835797.17","3964959899411.11","4195007539409.95","4463460580489.48","4753723360360.42","4872782450172.41","5106614815432.21","5264927675141.48","5248115799838.62","5424255836076.89","5710699454390.17","6039367144639.61","6028569457175.36","6026109110842.98","6353830396195.07","6640165379586.96","6995464275072.83","7220622702243.11","7219332337396.19","7409272816908.56","7265264219248.77","7583921359067.64","8122693002537.53","8465624353075.64","8748051463206.63","9055847817375.34","9436143421675.96","9770232707960.58","9938385252671.03","9909036263252.97","10233981683515.6","10514868282178.5","10942775273636.3","11236671098680.6","11638653370595","12154529804463.6","12681061494049.7","13275100178575.6","13832355240532.2","13975672443042.3","14239485860033.1","14658961730703.8","15217273084052.5","15772035068674","16241269842197.9","16620610921235.5","16616276316186.1","16188276997607.4","16611261563811.1","16894345617423.8","17265888098300","17591958091259.3","18030555360239.1","18510379980030.1","18790320832629.1","19224195135876.7","19814383843361.5","20263839417927.7",
"Namibia","NAM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","4459425720.01704","4502746788.81068","4484821770.6022","4403043271.20358","4392612834.89394","4413002081.35201","4623381790.93114","4787686106.31982","4826617125.28426","4916328249.31599","5016988100.7154","5426655906.02729","5816796789.75092","5724918195.65465","5823952398.53331","6051029117.64956","6244137079.64057","6507645936.68927","6721850671.54339","6948328533.18551","7190976910.83115","7275682925.46987","7624090736.27198","7947336506.27487","8922438773.28104","9148110691.55773","9795172590.85405","10321569497.4642","10595071681.1814","10626430010.1462","11268186636.2905","11841888126.6722","12441286848.0112","13139830231.6798","13896393911.2807","14525451702.0964","14484677598.8446","14447556860.1098","14548454856.2532","14383461127.6997",
"New Caledonia","NCL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2788798749.34091","2915588501.48293","3215273490.22308","3518416848.17889","3523027377.73253","3766812481.08026","3752404528.87091","3757015058.42456","3771423010.6339","3564524787.92691","3673448785.07132","3882075720.25286","3681517117.41327","3053907410.14311","3321895055.22468","3229108100.60336","3251008021.60624","3503435176.63272","3975439416.26178","4259563914.94683","4164471506.46336","4189829608.09374","4257834824.63307","4055547509.31895","3373187243.86319","3633683109.07082","3864786328.80361","3867667768.37495","4134502875.27934","4173116202.35369","4119518559.85305","4113444592.50282","4196031729.39265","4214266723.28082","4286574592.90889","4384687107.31563","4401115876.72776","4466896978.48693","4907794037.08956","4904283811.09057","4852585740.97496","5198259031.85634","5445355211.45056","5580780277.64112","5600618185.76476","6000098101.15124","6349738847.58505","6546759396.55522","7055727700.53794","7186843677.37339","7792421015.52066","7976692535.57031","8822214557.7198","9313235164.3862","9924595616.05358","10358080387.9414","10947305239.8385","11494443767.4448","12299579202.0088","13016471255.7419",
"Nigeria","NGA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","61730557914.0181","61848954339.7255","64386612352.7405","69910094462.2709","73370985760.2163","76955141420.1779","73684152215.8791","62083593244.3189","61308566346.9623","76143635539.5481","95185058689.7191","108737061460.788","112395261132.33","118456468360.526","131677009276.205","124793267638.563","136077513834.133","144274983629.674","135958745052.508","145148782524.212","151252043595.886","131395856081.392","122456485105.781","109079234538.285","107862321271.765","114240249952.315","114309873981.56","117967933370.303","126619731671.85","129050047119.422","144248123964.32","144765040873.465","151469389236.051","148386807256.251","145693698761.128","145587830774.861","151696585573.328","156152065107.986","160182746695.232","161118417199.164","169200011887.716","179212735021.757","206684534275.905","221870049982.701","242394268147.946","258000863158.525","273634239781.634","291669829237.249","311399755437.198","336426720549.176","363359886203.409","382646753549.615","398832945309.319","425440428748.22","452284522849.938","464282244063.793","456775408619.543","460456500518.969","469309961687.448","479674340281.973",
"Nicaragua","NIC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2669717856.2816","2869886450.58599","3182439996.26142","3528227353.56225","3940976290.6075","4316360423.3826","4458849368.37675","4769609491.54731","4833663441.72471","5135173055.10023","5204694393.41979","5376696869.66478","5496098407.85955","5848783810.71742","6678868072.01723","6668632914.12077","7016032311.38144","7603167609.54886","7007170478.46858","5151756602.07172","5389341824.23054","5678387865.58529","5632031669.44153","5891849209.25902","5799577317.43793","5562847184.41982","5506255830.37959","5467362230.37301","4786685362.56951","4703482415.9173","4701013100.77812","4692114952.86966","4710242780.37079","4691734539.88469","4848331787.25633","5134960697.98251","5460736383.59196","5677344731.33127","5888069683.28966","6302352533.49989","6560849204.51912","6755105685.27235","6806035054.40718","6977597019.11809","7348258871.45084","7662940585.32897","7981130644.07565","8386238269.96185","8674420767.09011","8388790340.54933","8758639096.47693","9311968295.69385","9916943344.43106","10405530542.4288","10903520105.7488","11425955818.9067","11947384135.7801","12500713334.997","12006820516.5675","11541134794.1048",
"Netherlands","NLD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","188226201378.905","188782497654.261","201701841702.052","209012770083.746","226308376010.871","245868423797.045","252607933819.047","265945669976.726","283009100635.746","301205026646.069","319699562057.003","333500929394.853","345286433662.061","364084597563.318","376604439634.718","376612079910.759","393395080127.933","403310368830.189","414184611633.179","422526978053.117","428196927557.946","424841526684.846","419570276674.602","428255205483.901","441367005308.343","452755067626.9","465373242149.62","474360755994.847","490684547936.83","512373384095.871","533807104362.528","546827377637.923","556156640383.555","563150600468.737","579826010276.929","597893597295.927","618812352947.975","645601069671.508","675711369151.842","709727004593.974","739504612306.255","756712552640.06","758356688952.753","759537041305.901","774613439115.242","790499800803.349","817858911964.678","848715440730.911","867135322335.015","835338475725.744","846554894931.084","859686563471.911","850828748520.953","849721180252.239","861816072528.68","878700511813.182","897959111481.81","924097826461.726","948100838891.553","965266233803.943",
"Norway","NOR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","82968145888.9299","88173016047.3067","90654156345.7905","94085455220.6077","98798808156.3364","104020926655.088","107959692830.75","114713736509.261","117306124168.109","122590309275.496","124972607375.32","132061562898.113","139101270794.957","145406618513.423","151110934992.051","158594171812.823","167832906324.376","174816009480.422","181580351078.524","189519879165.315","198170795214.722","201338108231.058","201811966485.6","209829570076.941","222529301618.101","234887152536.45","244381884615.808","248666878508.826","248031914453.548","250607204942.109","255449988257.061","263329908699.031","272742361208.209","280502766070.136","294683379729.339","306928922037.296","322361146092.526","339396620604.662","348303834512.276","355314714530.518","366702477304.826","374310785078.08","379724270302.257","383180162395.028","398390171552.691","408849736694.053","418661275147.645","431197048129.248","433251184624.934","425768848675.368","428757038466.841","432965158016.917","444668526003.851","449266722786.278","458115229920.278","467126944887.83","472132485600.729","483101343264.083","489331167946.416","494981582297.864",
"Nepal","NPL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2687564644.52438","2738850526.03803","2791171336.32931","2844067149.31039","3058295044.15399","3021497974.07339","3234230863.99325","3183405006.88147","3204908381.29249","3347956954.26606","3434200061.79961","3393148207.76815","3498939794.92215","3482266077.79119","3702818546.87338","3756749014.38762","3921990978.97092","4040316405.15103","4218322297.28413","4318249197.47917","4218091975.91136","4569964117.509","4742680183.0763","4601471345.50053","5046945769.07202","5357075804.00319","5601661164.65663","5696643954.4877","6135103742.63928","6400732135.07479","6697408396.01345","7123909435.79394","7416446123.91876","7701968176.62366","8334762090.68654","8623849303.39981","9083352501.06642","9541935774.11546","9829757721.15506","10263502982.96","10899840166.6306","11423020739.0207","11436744718.846","11887928617.3548","12444593148.5962","12877563074.7127","13310843466.2677","13764950914.3225","14605251495.759","15267319043.3731","16002656434.4746","16550239851.6396","17341538638.0319","18057549555.5864","19139013428.6013","19774984746.8631","19891395830.2133","21527164663.5032","22969698990.1495","24575559442.818",
